date,open,close,high,low
2018-06-27,26616.30078125,26423.400390625,26634.30078125,26336.5
2018-06-28,26398.099609375,26324.599609375,26487.849609375,26161.0
2018-06-29,26312.69921875,26364.19921875,26465.0,26291.349609375
2018-07-02,26364.44921875,26230.30078125,26371.599609375,26060.599609375
2018-07-03,26210.099609375,26204.099609375,26316.099609375,26142.0
2018-07-04,26249.25,26433.94921875,26480.5,26132.900390625
2018-07-05,26481.55078125,26503.30078125,26598.44921875,26415.19921875
2018-07-06,26427.55078125,26493.849609375,26609.849609375,26410.0
2018-07-09,26642.349609375,26753.30078125,26781.19921875,26611.55078125
2018-07-10,26844.55078125,26894.55078125,26939.55078125,26778.5
2018-07-11,26900.650390625,26816.19921875,26938.849609375,26774.599609375
2018-07-12,26937.5,27026.55078125,27164.80078125,26936.05078125
2018-07-13,27046.849609375,26935.94921875,27102.349609375,26902.30078125
2018-07-16,26914.5,26679.80078125,26939.05078125,26643.94921875
2018-07-17,26662.849609375,27008.099609375,27041.349609375,26653.650390625
2018-07-18,27107.349609375,26880.900390625,27187.150390625,26834.44921875
2018-07-19,26960.19921875,26789.650390625,27025.44921875,26730.099609375
2018-07-20,26764.400390625,26873.19921875,26946.55078125,26718.599609375
2018-07-23,26701.30078125,27008.150390625,27040.099609375,26671.349609375
2018-07-24,26984.150390625,26974.400390625,27128.0,26868.150390625
2018-07-25,26992.55078125,27031.30078125,27074.0,26939.349609375
2018-07-26,27054.69921875,27406.400390625,27455.099609375,27045.05078125
2018-07-27,27497.80078125,27634.400390625,27661.05078125,27455.0
2018-07-30,27767.650390625,27842.599609375,27873.69921875,27607.94921875
2018-07-31,27797.19921875,27764.150390625,27839.19921875,27651.30078125
2018-08-01,27684.80078125,27596.599609375,27820.150390625,27477.900390625
2018-08-02,27469.5,27355.94921875,27487.900390625,27327.94921875
2018-08-03,27471.94921875,27695.5,27723.0,27448.150390625
2018-08-06,27769.55078125,27898.5,27994.0,27766.05078125
2018-08-07,27972.94921875,27875.900390625,27988.19921875,27827.30078125
2018-08-08,27930.55078125,28062.44921875,28128.650390625,27858.75
2018-08-09,28173.650390625,28320.0,28363.400390625,28132.0
2018-08-10,28348.94921875,28124.25,28377.900390625,28087.650390625
2018-08-13,27760.80078125,27794.400390625,27911.849609375,27739.5
2018-08-14,27864.400390625,28021.69921875,28053.05078125,27854.900390625
2018-08-16,27836.150390625,27826.55078125,28013.099609375,27779.5
2018-08-17,27991.75,28128.55078125,28178.150390625,27953.80078125
2018-08-20,28171.650390625,28274.25,28322.30078125,28171.650390625
2018-08-21,28295.849609375,28257.900390625,28305.94921875,28151.900390625
2018-08-23,28321.94921875,28027.900390625,28325.44921875,27965.349609375
2018-08-24,27954.25,27834.69921875,28122.75,27782.80078125
2018-08-27,27971.25,28264.19921875,28317.75,27958.19921875
2018-08-28,28379.900390625,28269.650390625,28388.650390625,28152.69921875
2018-08-29,28233.400390625,28224.099609375,28344.099609375,28167.80078125
2018-08-30,28233.69921875,28103.25,28233.69921875,27961.75
2018-08-31,27998.0,28061.75,28157.349609375,27940.94921875
2018-09-03,28199.44921875,27819.5,28203.19921875,27777.400390625
2018-09-04,27845.55078125,27430.75,27875.150390625,27385.849609375
2018-09-05,27409.30078125,27376.05078125,27506.30078125,27136.05078125
2018-09-06,27464.25,27468.69921875,27552.80078125,27246.25
2018-09-07,27439.25,27481.44921875,27512.5,27232.80078125
2018-09-10,27395.19921875,27201.75,27404.849609375,27142.55078125
2018-09-11,27295.19921875,26807.5,27318.44921875,26772.25
2018-09-12,26895.150390625,26819.19921875,26895.150390625,26555.150390625
2018-09-14,27059.849609375,27163.849609375,27205.75,26989.80078125
2018-09-17,27002.599609375,26820.30078125,27002.599609375,26743.400390625
2018-09-18,26757.0,26441.44921875,26901.05078125,26407.44921875
2018-09-19,26532.0,26277.349609375,26611.599609375,26235.69921875
2018-09-21,26331.05078125,25596.900390625,26490.400390625,25053.349609375
2018-09-24,25645.05078125,24970.349609375,25649.69921875,24904.5
2018-09-25,24947.69921875,25330.349609375,25406.94921875,24678.25
2018-09-26,25525.099609375,25376.30078125,25525.099609375,25197.349609375
2018-09-27,25442.099609375,25042.150390625,25452.5,25007.05078125
2018-09-28,25135.80078125,25119.849609375,25354.69921875,24919.25
2018-10-01,24943.900390625,25367.0,25412.150390625,24707.650390625
2018-10-03,25290.55078125,25069.900390625,25470.05078125,25026.349609375
2018-10-04,24735.150390625,24819.30078125,24893.400390625,24501.05078125
2018-10-05,24741.650390625,24443.44921875,25080.19921875,24250.650390625
2018-10-08,24470.75,24618.349609375,24745.349609375,24240.05078125
2018-10-09,24703.650390625,24527.650390625,24759.900390625,24464.900390625
2018-10-10,24596.599609375,25321.69921875,25371.150390625,24559.900390625
2018-10-11,24541.75,24783.94921875,24940.099609375,24493.69921875
2018-10-12,25001.94921875,25395.849609375,25484.19921875,24975.44921875
2018-10-15,25444.0,25388.05078125,25466.19921875,25147.80078125
2018-10-16,25414.19921875,25589.650390625,25707.05078125,25351.80078125
2018-10-17,25839.099609375,25188.599609375,25915.349609375,25101.94921875
2018-10-19,24966.5,25085.80078125,25277.900390625,24922.650390625
2018-10-22,25484.25,25078.599609375,25504.75,25021.349609375
2018-10-23,24786.900390625,24972.44921875,25124.599609375,24784.900390625
2018-10-24,25312.69921875,25064.19921875,25356.900390625,24839.650390625
2018-10-25,24841.5,24817.44921875,24977.349609375,24696.849609375
2018-10-26,24771.849609375,24421.05078125,24771.94921875,24353.099609375
2018-10-29,24647.94921875,24959.69921875,25023.75,24404.55078125
2018-10-30,24924.75,24807.75,25121.5,24686.849609375
2018-10-31,24823.80078125,25153.25,25201.30078125,24528.349609375
2018-11-01,25285.19921875,25323.650390625,25401.599609375,25129.44921875
2018-11-02,25545.349609375,25701.650390625,25856.25,25499.150390625
2018-11-05,25731.55078125,25732.19921875,25788.19921875,25534.400390625
2018-11-06,25747.400390625,25598.0,25860.75,25558.349609375
2018-11-07,25818.099609375,25769.69921875,25824.400390625,25747.599609375
2018-11-09,25742.55078125,25771.0,25822.75,25598.75
2018-11-12,25816.150390625,25539.75,25907.19921875,25495.099609375
2018-11-13,25422.0,25768.599609375,25796.5,25384.55078125
2018-11-14,25952.400390625,25930.150390625,26045.05078125,25806.69921875
2018-11-15,25946.19921875,26154.75,26197.599609375,25728.0
2018-11-16,26205.349609375,26245.55078125,26332.75,26122.55078125
2018-11-19,26364.599609375,26300.69921875,26379.099609375,26204.349609375
2018-11-20,26211.5,26113.349609375,26259.400390625,26041.80078125
2018-11-21,26105.44921875,26262.05078125,26342.05078125,26060.55078125
2018-11-22,26233.650390625,25999.44921875,26323.94921875,25947.849609375
2018-11-26,26096.0,26365.599609375,26396.599609375,26025.05078125
2018-11-27,26286.099609375,26443.099609375,26491.25,26268.650390625
2018-11-28,26489.650390625,26457.94921875,26584.94921875,26419.650390625
2018-11-29,26641.599609375,26939.599609375,27003.75,26577.150390625
2018-11-30,27009.30078125,26862.94921875,27012.69921875,26764.900390625
2018-12-03,27032.900390625,26857.55078125,27037.099609375,26791.650390625
2018-12-04,26809.5,26693.80078125,26843.80078125,26644.75
2018-12-05,26572.099609375,26519.599609375,26627.349609375,26443.650390625
2018-12-06,26339.099609375,26198.30078125,26359.900390625,26149.44921875
2018-12-07,26307.400390625,26594.30078125,26659.69921875,26252.099609375
2018-12-10,26073.650390625,26102.650390625,26336.19921875,26072.0
2018-12-11,25602.25,26163.400390625,26227.900390625,25598.94921875
2018-12-12,26286.25,26643.849609375,26672.69921875,26214.75
2018-12-13,26844.150390625,26816.349609375,26951.44921875,26723.650390625
2018-12-14,26810.849609375,26826.0,26909.0,26732.69921875
2018-12-17,26915.44921875,27015.80078125,27051.400390625,26908.599609375
2018-12-18,26917.30078125,27174.69921875,27210.05078125,26840.80078125
2018-12-19,27229.05078125,27298.400390625,27364.349609375,27214.30078125
2018-12-20,27128.650390625,27275.099609375,27309.099609375,27084.5
2018-12-21,27261.25,26869.650390625,27369.099609375,26823.099609375
2018-12-24,26877.05078125,26714.75,26934.849609375,26676.94921875
2018-12-26,26634.0,26986.80078125,27029.150390625,26408.150390625
2018-12-27,27200.650390625,26878.55078125,27239.94921875,26845.099609375
2018-12-28,27048.400390625,27125.25,27213.44921875,27039.599609375
2018-12-31,27267.80078125,27160.19921875,27286.5,27105.0
2019-01-01,27231.400390625,27392.400390625,27430.55078125,27019.05078125
2019-01-02,27297.0,27174.69921875,27397.55078125,27077.599609375
2019-01-03,27181.599609375,26959.849609375,27206.19921875,26923.75
2019-01-04,26999.69921875,27195.0,27274.5,26926.099609375
2019-01-07,27378.650390625,27304.55078125,27477.80078125,27279.55078125
2019-01-08,27301.900390625,27509.5,27542.400390625,27161.94921875
2019-01-09,27651.25,27720.400390625,27754.44921875,27409.5
2019-01-10,27713.55078125,27528.55078125,27713.55078125,27488.19921875
2019-01-11,27602.80078125,27453.900390625,27612.44921875,27382.44921875
2019-01-14,27389.19921875,27248.25,27389.80078125,27182.19921875
2019-01-15,27317.55078125,27400.75,27447.55078125,27317.099609375
2019-01-16,27405.650390625,27483.69921875,27554.75,27403.05078125
2019-01-17,27568.599609375,27528.75,27611.55078125,27335.150390625
2019-01-18,27550.05078125,27456.69921875,27576.44921875,27410.650390625
2019-01-21,27514.55078125,27533.599609375,27622.19921875,27388.5
2019-01-22,27526.55078125,27482.25,27533.349609375,27385.400390625
2019-01-23,27493.099609375,27250.75,27564.69921875,27189.599609375
2019-01-24,27273.5,27266.400390625,27342.349609375,27142.80078125
2019-01-25,27261.44921875,27115.30078125,27433.55078125,27045.19921875
2019-01-28,27041.44921875,26653.05078125,27134.19921875,26587.94921875
2019-01-29,26616.25,26573.400390625,26743.849609375,26441.55078125
2019-01-30,26789.75,26825.5,26916.25,26693.69921875
2019-01-31,26969.150390625,27295.44921875,27325.05078125,26891.05078125
2019-02-01,27334.55078125,27085.94921875,27533.05078125,26930.44921875
2019-02-04,26974.0,27186.599609375,27243.80078125,26825.55078125
2019-02-05,27226.05078125,27271.69921875,27348.25,27153.19921875
2019-02-06,27326.19921875,27402.349609375,27428.650390625,27294.099609375
2019-02-07,27424.099609375,27387.150390625,27589.75,27322.94921875
2019-02-08,27302.650390625,27294.400390625,27482.099609375,27221.25
2019-02-11,27240.5,27227.80078125,27305.900390625,27151.55078125
2019-02-12,27166.900390625,27010.75,27286.650390625,26988.900390625
2019-02-14,26978.0,26970.599609375,27030.0,26818.05078125
2019-02-15,27017.19921875,26794.25,27029.94921875,26635.25
2019-02-18,26754.599609375,26654.25,26829.94921875,26617.69921875
2019-02-19,26666.55078125,26684.849609375,26996.44921875,26625.599609375
2019-02-20,26786.0,26955.5,26985.5,26732.650390625
2019-02-21,26994.75,27052.400390625,27100.900390625,26973.0
2019-02-22,26960.05078125,26867.55078125,26997.349609375,26847.80078125
2019-02-25,26934.19921875,27159.25,27197.099609375,26932.650390625
2019-02-26,26853.80078125,26952.94921875,27127.25,26736.599609375
2019-02-27,27078.099609375,26799.30078125,27189.44921875,26719.400390625
2019-02-28,26878.0,26789.900390625,26920.5,26762.55078125
2019-03-01,26941.0,27043.900390625,27076.55078125,26928.900390625
2019-03-05,27068.150390625,27554.05078125,27580.75,26958.099609375
2019-03-06,27618.099609375,27625.650390625,27681.650390625,27492.05078125
2019-03-07,27661.0,27764.599609375,27815.5,27560.0
2019-03-08,27686.150390625,27761.80078125,27811.349609375,27645.400390625
2019-03-11,27840.099609375,27966.650390625,28035.599609375,27791.25
2019-03-12,28168.19921875,28443.69921875,28488.099609375,28142.25
2019-03-13,28480.30078125,28884.30078125,28927.69921875,28353.650390625
2019-03-14,29028.900390625,28923.099609375,29070.349609375,28819.75
2019-03-15,29007.0,29381.44921875,29520.69921875,28990.849609375
2019-03-18,29521.599609375,29596.099609375,29812.0,29361.650390625
2019-03-19,29702.599609375,29767.849609375,29799.75,29547.69921875
2019-03-20,29769.650390625,29832.19921875,29885.19921875,29633.5
2019-03-22,29920.75,29582.5,30008.099609375,29508.69921875
2019-03-25,29329.400390625,29281.19921875,29329.400390625,29156.25
2019-03-26,29300.400390625,29882.150390625,29950.150390625,29278.5
2019-03-27,30034.150390625,30019.80078125,30262.55078125,29790.25
2019-03-28,30064.80078125,30420.55078125,30496.05078125,29969.099609375
2019-04-01,30537.599609375,30326.5,30648.099609375,30218.349609375
2019-04-02,30450.099609375,30354.25,30452.900390625,30155.849609375
2019-04-03,30440.849609375,30093.30078125,30602.55078125,30036.25
2019-04-04,30147.30078125,29904.900390625,30245.69921875,29809.900390625
2019-04-05,30002.849609375,30084.650390625,30174.0,29850.0
2019-04-08,30201.5,29845.30078125,30232.05078125,29716.599609375
2019-04-09,29901.5,30113.849609375,30165.05078125,29703.55078125
2019-04-10,29916.599609375,29803.5,30155.75,29768.099609375
2019-04-11,29841.849609375,29786.099609375,29852.25,29640.25
2019-04-12,29780.55078125,29938.55078125,30000.94921875,29707.0
2019-04-15,29983.5,30104.25,30163.099609375,29919.099609375
2019-04-16,30236.25,30531.349609375,30590.94921875,30228.19921875
2019-04-18,30656.5,30223.400390625,30669.80078125,30142.19921875
2019-04-22,30282.5,29687.94921875,30289.900390625,29647.55078125
2019-04-23,29761.94921875,29479.69921875,29906.5,29455.44921875
2019-04-24,29550.5,29860.80078125,29914.849609375,29435.05078125
2019-04-25,29927.05078125,29561.349609375,30057.69921875,29511.94921875
2019-04-26,29764.849609375,30013.5,30048.19921875,29563.150390625
2019-04-30,29920.400390625,29764.80078125,29920.400390625,29550.05078125
2019-05-02,29699.80078125,29708.599609375,29919.349609375,29638.80078125
2019-05-03,29811.650390625,29954.150390625,30121.75,29795.099609375
2019-05-06,29626.5,29618.44921875,29757.400390625,29528.599609375
2019-05-07,29749.55078125,29288.19921875,29835.5,29244.25
2019-05-08,29261.30078125,28994.400390625,29261.30078125,28951.349609375
2019-05-09,28893.94921875,28884.599609375,29040.30078125,28784.650390625
2019-05-10,28927.599609375,29040.5,29202.849609375,28900.099609375
2019-05-13,29026.650390625,28659.94921875,29049.05078125,28621.099609375
2019-05-14,28718.75,28829.19921875,29058.30078125,28582.599609375
2019-05-15,28925.44921875,28616.44921875,28983.150390625,28555.150390625
2019-05-16,28625.900390625,28855.30078125,28947.599609375,28525.44921875
2019-05-17,28881.400390625,29450.150390625,29559.44921875,28856.0
2019-05-20,30230.400390625,30759.69921875,30827.849609375,30111.19921875
2019-05-21,30862.099609375,30308.400390625,30926.69921875,30265.099609375
2019-05-22,30410.650390625,30526.80078125,30675.099609375,30268.599609375
2019-05-23,30962.80078125,30409.099609375,31705.0,30292.349609375
2019-05-24,30685.5,31212.55078125,31275.400390625,30564.400390625
2019-05-27,31234.900390625,31647.650390625,31700.75,31142.5
2019-05-28,31711.30078125,31597.900390625,31712.400390625,31328.599609375
2019-05-29,31459.25,31295.55078125,31546.75,31257.900390625
2019-05-30,31256.849609375,31537.099609375,31619.25,31236.099609375
2019-05-31,31678.900390625,31375.400390625,31783.599609375,30623.05078125
2019-06-03,31406.05078125,31653.650390625,31674.599609375,31284.69921875
2019-06-04,31532.900390625,31589.05078125,31752.69921875,31512.94921875
2019-06-06,31523.94921875,30857.400390625,31541.5,30800.80078125
2019-06-07,30943.150390625,31066.55078125,31139.599609375,30627.05078125
2019-06-10,31259.19921875,31034.0,31367.400390625,30861.30078125
2019-06-11,31172.25,31265.44921875,31399.349609375,30973.349609375
2019-06-12,31219.30078125,30965.69921875,31222.30078125,30911.44921875
2019-06-13,30876.75,30976.099609375,31036.900390625,30638.25
2019-06-14,30983.44921875,30614.349609375,31032.650390625,30508.94921875
2019-06-17,30652.0,30273.25,30684.05078125,30249.400390625
2019-06-18,30299.44921875,30351.0,30550.650390625,30222.849609375
2019-06-19,30526.5,30362.099609375,30699.150390625,30242.0
2019-06-20,30390.19921875,30781.099609375,30824.55078125,30220.69921875
2019-06-21,30804.94921875,30628.349609375,30804.94921875,30541.5
2019-06-24,30680.94921875,30602.05078125,30783.650390625,30528.0
2019-06-25,30567.650390625,30847.05078125,30913.25,30451.400390625
2019-06-26,30809.19921875,31162.349609375,31202.69921875,30766.650390625
2019-06-27,31192.099609375,31269.5,31490.599609375,31158.80078125
2019-06-28,31281.0,31105.19921875,31308.900390625,31060.599609375
2019-07-01,31271.0,31372.19921875,31450.349609375,31246.44921875
2019-07-02,31414.650390625,31283.30078125,31431.349609375,31105.099609375
2019-07-03,31347.69921875,31382.30078125,31467.150390625,31238.5
2019-07-04,31471.0,31471.849609375,31608.349609375,31428.05078125
2019-07-05,31523.05078125,31475.80078125,31660.75,31323.25
2019-07-08,31346.849609375,30603.849609375,31370.400390625,30536.75
2019-07-09,30533.400390625,30569.150390625,30702.099609375,30346.69921875
2019-07-10,30618.05078125,30522.099609375,30728.349609375,30428.599609375
2019-07-11,30707.0,30716.55078125,30788.05078125,30565.349609375
2019-07-12,30789.75,30601.44921875,30870.94921875,30548.30078125
2019-07-15,30688.849609375,30445.94921875,30695.69921875,30334.19921875
2019-07-16,30532.650390625,30570.80078125,30635.0,30429.900390625
2019-07-17,30622.25,30735.5,30799.69921875,30568.30078125
2019-07-18,30705.80078125,30430.599609375,30769.349609375,30378.599609375
2019-07-19,30515.099609375,29770.349609375,30543.75,29705.75
2019-07-22,29617.05078125,29284.94921875,29635.150390625,29194.099609375
2019-07-23,29342.44921875,29128.099609375,29365.80078125,29078.150390625
2019-07-24,29085.44921875,28952.25,29252.400390625,28871.0
2019-07-25,28981.05078125,29043.05078125,29240.80078125,28931.05078125
2019-07-26,29062.5,29325.30078125,29379.099609375,28994.5
2019-07-29,29583.44921875,29295.900390625,29592.94921875,29104.849609375
2019-07-30,29434.849609375,28791.599609375,29530.30078125,28737.80078125
2019-07-31,28575.44921875,28876.0,28979.75,28529.75
2019-08-01,28660.5,28367.25,28819.69921875,28047.349609375
2019-08-02,28224.25,28204.94921875,28544.55078125,27936.349609375
2019-08-05,27841.19921875,27648.05078125,27866.55078125,27389.5
2019-08-06,27518.5,28022.099609375,28148.400390625,27503.900390625
2019-08-07,28053.849609375,27702.05078125,28175.55078125,27641.849609375
2019-08-08,27840.099609375,28110.44921875,28227.55078125,27531.05078125
2019-08-09,28293.650390625,28431.900390625,28602.75,28251.75
2019-08-13,28356.80078125,27729.099609375,28358.849609375,27683.5
2019-08-14,27885.5,28019.19921875,28107.05078125,27726.650390625
2019-08-16,27920.30078125,28217.0,28251.05078125,27720.94921875
2019-08-19,28331.25,28186.099609375,28468.900390625,28146.5
2019-08-20,28163.55078125,27982.44921875,28215.400390625,27839.650390625
2019-08-21,28021.0,27719.05078125,28098.900390625,27666.19921875
2019-08-22,27690.05078125,27034.19921875,27690.05078125,26975.55078125
2019-08-23,26835.349609375,26958.650390625,27207.30078125,26560.599609375
2019-08-26,27663.94921875,27951.349609375,27995.25,26859.349609375
2019-08-27,28106.30078125,28126.150390625,28277.69921875,27960.80078125
2019-08-28,28080.25,27804.30078125,28095.55078125,27634.650390625
2019-08-29,27694.94921875,27305.19921875,27719.05078125,27239.94921875
2019-08-30,27407.900390625,27427.849609375,27586.5,27121.94921875
2019-09-03,27239.19921875,26824.150390625,27247.05078125,26742.599609375
2019-09-04,26785.94921875,27123.849609375,27278.69921875,26641.349609375
2019-09-05,27086.94921875,26919.69921875,27243.94921875,26815.400390625
2019-09-06,26986.5,27247.900390625,27311.05078125,26950.55078125
2019-09-09,27240.349609375,27504.650390625,27565.55078125,26993.900390625
2019-09-11,27639.05078125,27776.19921875,27829.650390625,27551.650390625
2019-09-12,27870.80078125,27818.5,28062.30078125,27764.69921875
2019-09-13,27772.0,28098.75,28126.849609375,27573.44921875
2019-09-16,27868.0,27855.0,28066.69921875,27798.849609375
2019-09-17,27765.099609375,27131.75,27851.400390625,27047.94921875
2019-09-18,27304.69921875,27172.650390625,27414.44921875,27088.80078125
2019-09-19,27175.44921875,26757.650390625,27175.44921875,26643.0
2019-09-20,26878.650390625,28981.55078125,29418.94921875,26727.55078125
2019-09-23,30039.400390625,30566.19921875,30801.30078125,29776.30078125
2019-09-24,30432.0,30183.099609375,30668.099609375,29889.55078125
2019-09-25,30029.05078125,29586.05078125,30067.599609375,29470.099609375
2019-09-26,29640.55078125,30002.599609375,30718.349609375,29627.0
2019-09-27,29974.94921875,29876.650390625,30112.650390625,29711.349609375
2019-09-30,29674.80078125,29103.150390625,29754.400390625,28943.44921875
2019-10-01,29226.150390625,28725.5,29526.400390625,28077.349609375
2019-10-03,28606.69921875,28414.099609375,28769.099609375,28240.80078125
2019-10-04,28681.900390625,27731.849609375,28730.30078125,27653.69921875
2019-10-07,27909.900390625,27767.55078125,28185.150390625,27568.349609375
2019-10-09,27901.650390625,28785.849609375,28857.69921875,27702.05078125
2019-10-10,28542.94921875,28013.44921875,28552.75,27914.150390625
2019-10-11,28245.55078125,28042.5,28604.05078125,27736.80078125
2019-10-14,28238.5,28181.94921875,28553.400390625,28043.25
2019-10-15,28257.849609375,28555.099609375,28694.849609375,28186.25
2019-10-16,28689.44921875,28538.80078125,28759.349609375,28305.400390625
2019-10-17,28596.349609375,28989.44921875,29049.05078125,28487.94921875
2019-10-18,28954.80078125,29120.25,29249.5,28864.099609375
2019-10-22,29416.25,29411.150390625,29690.0,29231.19921875
2019-10-23,29478.849609375,29459.599609375,29643.80078125,29214.05078125
2019-10-24,29604.349609375,29107.94921875,29693.25,28994.19921875
2019-10-25,29228.650390625,29395.94921875,29452.099609375,28923.80078125
2019-10-29,29527.599609375,29873.05078125,29997.650390625,29385.44921875
2019-10-30,30005.69921875,29987.5,30151.099609375,29753.0
2019-10-31,30168.650390625,30066.25,30415.650390625,29987.150390625
2019-11-01,30196.150390625,30330.55078125,30409.0,30028.900390625
2019-11-04,30415.900390625,30333.099609375,30607.05078125,30227.25
2019-11-05,30403.25,30219.849609375,30452.69921875,30091.349609375
2019-11-06,30225.19921875,30609.599609375,30699.0,30013.650390625
2019-11-07,30722.599609375,30633.150390625,30821.349609375,30462.55078125
2019-11-08,30571.30078125,30749.400390625,31108.400390625,30504.05078125
2019-11-11,30664.650390625,31115.55078125,31205.19921875,30625.80078125
2019-11-13,31084.75,30541.55078125,31198.5,30488.099609375
2019-11-14,30615.80078125,30749.94921875,30789.19921875,30338.349609375
2019-11-15,30912.400390625,31008.400390625,31165.44921875,30860.69921875
2019-11-18,31036.80078125,30992.099609375,31203.55078125,30901.849609375
2019-11-19,31045.150390625,31236.25,31298.05078125,30974.30078125
2019-11-20,31292.349609375,31353.849609375,31471.650390625,31205.55078125
2019-11-21,31413.25,31349.94921875,31463.150390625,31243.0
2019-11-22,31389.599609375,31111.599609375,31394.19921875,31055.19921875
2019-11-25,31065.099609375,31555.900390625,31591.599609375,31049.75
2019-11-26,31692.849609375,31718.349609375,31850.349609375,31465.849609375
2019-11-27,31832.75,31875.94921875,31916.80078125,31734.5
2019-11-28,31981.69921875,32122.94921875,32157.05078125,31905.900390625
2019-11-29,32074.150390625,31946.099609375,32086.94921875,31770.80078125
2019-12-02,32008.30078125,31871.44921875,32024.099609375,31720.599609375
2019-12-03,31920.099609375,31613.349609375,31936.599609375,31502.94921875
2019-12-04,31549.30078125,31979.30078125,32017.75,31444.0
2019-12-05,32083.80078125,31712.94921875,32126.94921875,31628.30078125
2019-12-06,31797.150390625,31341.55078125,31883.69921875,31250.650390625
2019-12-09,31321.400390625,31316.650390625,31537.650390625,31122.05078125
2019-12-10,31386.400390625,31160.349609375,31412.80078125,31126.0
2019-12-11,31151.650390625,31256.75,31337.849609375,30996.400390625
2019-12-12,31356.80078125,31665.44921875,31711.44921875,31352.099609375
2019-12-13,31775.55078125,32014.25,32105.05078125,31770.5
2019-12-16,32159.0,31974.19921875,32186.94921875,31897.75
2019-12-17,32082.400390625,32140.25,32213.349609375,31987.349609375
2019-12-18,32292.25,32244.25,32293.650390625,32017.30078125
2019-12-19,32281.650390625,32241.44921875,32328.349609375,32085.05078125
2019-12-20,32266.849609375,32384.94921875,32443.349609375,32199.44921875
2019-12-23,32381.0,32339.44921875,32502.80078125,32196.849609375
2019-12-24,32337.80078125,32280.75,32390.349609375,32246.05078125
2019-12-26,32276.150390625,31997.69921875,32314.599609375,31963.25
2019-12-27,32142.5,32412.349609375,32444.849609375,32056.25
2019-12-30,32486.599609375,32354.900390625,32613.099609375,32248.5
2019-12-31,32345.94921875,32161.650390625,32345.94921875,32108.75
2020-01-01,32237.900390625,32102.900390625,32348.0,32057.19921875
2020-01-02,32133.150390625,32443.849609375,32465.44921875,32121.400390625
2020-01-03,32326.94921875,32069.25,32329.80078125,31960.400390625
2020-01-06,31910.44921875,31237.150390625,31914.44921875,31170.55078125
2020-01-07,31598.05078125,31399.400390625,31851.44921875,31200.900390625
2020-01-08,30995.5,31373.650390625,31451.849609375,30899.55078125
2020-01-09,31748.25,32092.400390625,32172.69921875,31667.150390625
2020-01-10,32215.69921875,32097.400390625,32347.19921875,31953.400390625
2020-01-13,32139.099609375,32177.650390625,32322.650390625,32074.05078125
2020-01-14,32196.44921875,32071.650390625,32196.44921875,31989.19921875
2020-01-15,31994.75,31824.900390625,32000.900390625,31670.349609375
2020-01-16,31810.55078125,31853.900390625,31988.900390625,31692.400390625
2020-01-17,31571.650390625,31590.650390625,31773.55078125,31445.5
2020-01-20,31923.94921875,31080.650390625,31923.94921875,31050.94921875
2020-01-21,30978.849609375,30947.55078125,31171.25,30858.599609375
2020-01-22,31061.599609375,30701.44921875,31149.05078125,30614.0
2020-01-23,30742.19921875,31004.05078125,31087.25,30621.349609375
2020-01-24,31040.099609375,31241.75,31375.44921875,30879.05078125
2020-01-27,31110.55078125,30837.400390625,31227.05078125,30808.55078125
2020-01-28,30922.0,30761.400390625,31048.44921875,30656.349609375
2020-01-29,30915.099609375,30877.0,31082.849609375,30835.80078125
2020-01-30,30889.25,30647.400390625,30909.5,30521.30078125
2020-01-31,30950.5,30833.599609375,31033.44921875,30691.80078125
2020-02-03,29811.75,30023.25,30105.80078125,29612.55078125
2020-02-04,30235.30078125,30686.69921875,30776.94921875,30182.44921875
2020-02-05,30761.94921875,31001.94921875,31065.849609375,30630.849609375
2020-02-06,31070.75,31304.05078125,31470.650390625,30917.25
2020-02-07,31367.05078125,31201.94921875,31368.19921875,31111.05078125
2020-02-10,31248.650390625,31058.150390625,31248.80078125,30957.19921875
2020-02-11,31230.19921875,31300.599609375,31505.94921875,31225.900390625
2020-02-12,31441.150390625,31492.900390625,31588.599609375,31398.150390625
2020-02-13,31586.55078125,31230.25,31649.44921875,31180.599609375
2020-02-14,31281.849609375,30834.80078125,31436.650390625,30776.099609375
2020-02-17,30873.849609375,30680.69921875,30998.150390625,30630.5
2020-02-18,30661.5,30562.5,30692.75,30252.44921875
2020-02-19,30905.0,30838.19921875,30947.150390625,30606.150390625
2020-02-20,30862.30078125,30942.849609375,31085.30078125,30702.44921875
2020-02-24,30666.349609375,30455.099609375,30702.150390625,30428.0
2020-02-25,30517.0,30432.69921875,30610.69921875,30329.94921875
2020-02-26,30279.94921875,30306.849609375,30515.349609375,30131.75
2020-02-27,30270.0,30187.0,30271.94921875,29914.150390625
2020-02-28,29501.55078125,29147.150390625,29564.099609375,29051.5
2020-03-02,29701.0,28868.400390625,29791.150390625,28571.69921875
2020-03-03,29012.55078125,29177.05078125,29285.349609375,28749.55078125
2020-03-04,29252.94921875,28653.69921875,29273.650390625,28125.150390625
2020-03-05,28830.30078125,28815.349609375,29134.30078125,28535.599609375
2020-03-06,27649.94921875,27801.44921875,28047.19921875,27162.30078125
2020-03-09,27031.44921875,26462.599609375,27091.599609375,25923.400390625
2020-03-11,26272.75,26487.80078125,26791.44921875,26234.099609375
2020-03-12,25175.900390625,23971.150390625,25223.099609375,23536.349609375
2020-03-13,22720.75,25166.44921875,25670.75,21351.69921875
